user_id,request_id,context_length,total_context_at_start,start_time,end_time,duration,ttft,tokens_per_second,error,prompt_preview
10,2,1328,26884,1757338876.0062075,1757338898.4096534,22.403445959091187,0.05125546455383301,55.56502394266602,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
20,0,16,42724,1757338897.4325657,1757338898.4126377,0.980072021484375,0.06015634536743164,50.00458323981458,,"שלום, איך אתה?"
15,1,87,26993,1757338878.2910914,1757338901.6685977,23.377506256103516,0.044388532638549805,54.72907714839085,,תוכל לספר לי על ההיסטוריה של ישראל?
6,3,2552,26959,1757338876.8615544,1757338902.0735745,25.2120201587677,0.07220578193664551,54.733896574356834,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
1,4,4279,27084,1757338878.4003334,1757338902.5478218,24.147488355636597,0.0789341926574707,54.6356042450883,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
21,0,16,48246,1757338902.443324,1757338903.5454905,1.1021664142608643,0.042073965072631836,53.76889538610321,,"שלום, איך אתה?"
16,1,102,32720,1757338883.6956458,1757338905.8635652,22.167919397354126,0.044394731521606445,52.930083143961575,,תוכל לספר לי על ההיסטוריה של ישראל?
22,0,16,51104,1757338907.443306,1757338908.898844,1.455538034439087,0.0635526180267334,47.41428984946244,,"שלום, איך אתה?"
11,2,1580,34056,1757338886.024418,1757338909.2838151,23.25939702987671,0.06714415550231934,51.52582659705219,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
17,1,96,36741,1757338888.461666,1757338911.2962544,22.834588289260864,0.04572010040283203,50.770402040663086,,תוכל לספר לי על ההיסטוריה של ישראל?
3,4,4000,35560,1757338886.7080662,1757338912.569128,25.861061811447144,0.06883478164672852,50.90680996576821,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
2,4,4259,34004,1757338884.7647202,1757338913.162714,28.397993803024292,0.0788264274597168,51.202070342334444,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
23,0,16,53670,1757338912.4470358,1757338913.4741292,1.0270934104919434,0.05755257606506348,48.47655542820215,,"שלום, איך אתה?"
7,3,2631,33913,1757338884.208175,1757338914.1224208,29.91424584388733,0.06009960174560547,51.24916276588315,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
18,1,90,39803,1757338893.4523492,1757338916.1915429,22.73919367790222,0.04728221893310547,49.312725462698225,,תוכל לספר לי על ההיסטוריה של ישראל?
12,2,1567,38273,1757338891.3961873,1757338916.4654949,25.069307565689087,0.14417815208435059,49.66874913493006,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
24,0,16,60552,1757338917.4539945,1757338918.917053,1.4630584716796875,0.05584073066711426,46.90105736764607,,"שלום, איך אתה?"
8,3,2552,38221,1757338888.8801332,1757338919.4474857,30.567352533340454,0.07041025161743164,49.70990160244841,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
5,4,3647,39894,1757338893.6050546,1757338920.5220413,26.91698670387268,0.06130695343017578,48.92819739475591,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
9,3,2437,39735,1757338892.9573328,1757338923.4435673,30.486234426498413,0.07496094703674316,48.66616325684361,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
4,4,4189,42708,1757338896.6563678,1757338923.8087065,27.15233874320984,0.06229567527770996,48.172680889710186,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
14,2,1339,45517,1757338899.2121985,1757338924.8138795,25.601680994033813,0.05861854553222656,47.72333006105575,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
19,1,84,44169,1757338898.4087858,1757338926.611753,28.202967166900635,0.05174994468688965,47.81320784018851,,תוכל לספר לי על ההיסטוריה של ישראל?
13,2,1680,45569,1757338899.7593515,1757338928.3895712,28.63021969795227,0.06347894668579102,47.502793959434754,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
0,5,5809,49616,1757338903.1587744,1757338928.555096,25.396321535110474,0.08432149887084961,46.89475340947186,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
15,2,1420,50997,1757338906.7569196,1757338932.1047602,25.347840547561646,0.06385278701782227,46.27434608340575,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
6,4,4023,51088,1757338907.1663566,1757338934.6180487,27.4516921043396,0.06992125511169434,45.97949515144308,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
20,1,84,49709,1757338903.5436397,1757338935.2809896,31.73734998703003,0.07104229927062988,46.29526165334021,,תוכל לספר לי על ההיסטוריה של ישראל?
21,1,95,51173,1757338908.6303144,1757338936.0746298,27.444315433502197,0.054248809814453125,45.819530753336636,,תוכל לספר לי על ההיסטוריה של ישראל?
10,3,2649,49691,1757338903.501691,1757338936.2543218,32.75263071060181,0.11286497116088867,46.23194945840464,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
1,5,5649,51155,1757338907.6419575,1757338936.9746525,29.33269500732422,0.08218669891357422,45.84535714254275,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
22,1,103,56510,1757338913.9905224,1757338939.7358956,25.745373249053955,0.06765174865722656,45.331124881232775,,תוכל לספר לי על ההיסטוריה של ישראל?
16,2,1329,52493,1757338910.9534225,1757338940.247654,29.294231414794922,0.06543135643005371,45.674129534371424,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
17,2,1309,59294,1757338916.394035,1757338944.6761432,28.282108068466187,0.0713493824005127,44.876496023672125,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
11,3,2854,58119,1757338914.3830287,1757338946.8954344,32.51240563392639,0.11821556091308594,44.79198265891474,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
2,5,5764,60654,1757338918.2667341,1757338948.0680962,29.80136203765869,0.0679781436920166,44.29364665308875,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
3,5,5368,60603,1757338917.6693969,1757338949.0094903,31.34009337425232,0.08571743965148926,44.31379474343322,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
23,1,85,60672,1757338918.5695193,1757338949.7850623,31.215543031692505,0.046317338943481445,44.27443958997778,,תוכל לספר לי על ההיסטוריה של ישראל?
7,4,4256,60832,1757338919.224356,1757338949.9035556,30.679199695587158,0.09041023254394531,44.19919924040997,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
18,2,1265,63722,1757338921.2929456,1757338950.258386,28.965440273284912,0.06493496894836426,44.04767275155515,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
24,1,103,66608,1757338924.016213,1757338951.7111526,27.694939613342285,0.04846954345703125,44.02008635907749,,תוכל לספר לי על ההיסטוריה של ישראל?
8,4,4163,66699,1757338924.554182,1757338953.715493,29.16131091117859,0.1292738914489746,44.08922457387804,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
4,5,5549,72017,1757338928.9211965,1757338955.3862524,26.4650559425354,0.09033942222595215,43.60236437477764,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
12,3,2884,63797,1757338921.5714781,1757338955.7788084,34.20733022689819,0.11981940269470215,44.0043864668153,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
5,5,5016,67973,1757338925.630217,1757338956.4027493,30.77253222465515,0.06911063194274902,43.806192607511925,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
19,2,1486,72144,1757338931.7187326,1757338957.8787687,26.160036087036133,0.06759119033813477,43.49918164026225,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
9,4,4012,70775,1757338928.5537977,1757338959.3738139,30.820016145706177,0.16916728019714355,43.652950881423465,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
14,3,2637,72092,1757338929.9226258,1757338963.8613408,33.9387149810791,0.08046460151672363,43.20955700897943,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
6,5,5337,80418,1757338939.734814,1757338966.110696,26.375882148742676,0.0709526538848877,42.387492436273796,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
13,3,3116,73393,1757338933.5007536,1757338967.8176668,34.31691312789917,0.161665678024292,42.83382815911526,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
21,2,1406,83029,1757338941.1920972,1757338968.751762,27.559664726257324,0.06472921371459961,42.1895879505092,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
0,6,7049,73442,1757338933.6614375,1757338970.6574833,36.9960458278656,0.07782816886901855,42.66186451761679,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
20,2,1606,82977,1757338940.3961582,1757338970.6807091,30.28455090522766,0.07761836051940918,42.20885381569002,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
15,3,2669,80367,1757338937.2186575,1757338971.3852942,34.16663670539856,0.0657358169555664,42.52087077533526,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
10,4,4253,83120,1757338941.374654,1757338973.1477382,31.77308416366577,0.07300925254821777,42.17655648287127,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
22,2,1323,84491,1757338944.853613,1757338975.351751,30.498138189315796,0.06244158744812012,42.18730449301455,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
1,6,7043,83169,1757338942.0952654,1757338976.7683213,34.67305588722229,0.1271817684173584,42.14685652453736,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
16,3,2743,84566,1757338945.3656669,1757338982.176897,36.811230182647705,0.07705473899841309,41.81392345001031,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
17,3,2654,88806,1757338949.783749,1757338984.601992,34.81824278831482,0.07366204261779785,41.502875241301794,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
11,4,4400,94135,1757338952.0284088,1757338984.9765153,32.94810652732849,0.08414173126220703,41.20014150459623,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
23,2,1521,95569,1757338954.9089513,1757338985.2950294,30.386078119277954,0.24869894981384277,41.012192634598556,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
7,5,5663,95620,1757338954.9871686,1757338985.949401,30.9622323513031,0.17166543006896973,41.01905636329794,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
24,2,1376,99754,1757338956.8396008,1757338986.6089408,29.76934003829956,0.09766316413879395,40.98184289203215,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
8,5,5498,100944,1757338958.8485317,1757338987.5472703,28.69873857498169,0.08432364463806152,40.85353493495181,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
3,6,6806,95517,1757338954.1448612,1757338990.8997521,36.75489091873169,0.0955967903137207,41.16282203126863,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
2,6,7134,94184,1757338953.196462,1757338991.2008288,38.004366874694824,0.08743715286254883,41.221692037476245,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
18,3,2617,95695,1757338955.3854513,1757338992.1738126,36.78836131095886,0.0869143009185791,41.197285752421905,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
5,6,6414,102475,1757338961.5372598,1757338996.0976994,34.560439586639404,0.08114457130432129,40.98111633000475,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
9,5,5405,104068,1757338964.5096617,1757338996.365077,31.85541534423828,0.08260893821716309,40.97843871145307,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
12,4,4479,102426,1757338960.912991,1757338996.36673,35.45373892784119,0.17435812950134277,40.93042358804526,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
4,6,6752,102335,1757338960.5190046,1757338996.702743,36.183738470077515,0.08932638168334961,40.8373461351917,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
19,3,2700,102550,1757338963.010044,1757338998.3011708,35.29112672805786,0.08343172073364258,40.92855268429899,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
14,4,4195,107909,1757338969.0001175,1757339002.2030146,33.20289707183838,0.07553911209106445,40.993308360120075,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
0,7,8677,115114,1757338975.804138,1757339006.8418043,31.03766632080078,0.1994643211364746,40.20986696998412,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
21,3,2645,113777,1757338973.891818,1757339007.6247432,33.73292517662048,0.08213448524475098,40.2665129751994,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
13,4,4674,112361,1757338972.960095,1757339008.3107326,35.350637674331665,0.09096145629882812,40.300994008369784,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
6,6,6505,110816,1757338971.2529864,1757339010.012135,38.759148597717285,0.08369588851928711,40.38737469331593,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
10,5,5645,116791,1757338978.3022366,1757339010.433529,32.13129234313965,0.09048891067504883,40.07390147710893,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
15,4,4214,115280,1757338976.5280051,1757339010.5077937,33.97978854179382,0.09047698974609375,40.13064703044471,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
20,3,2960,115189,1757338975.8960187,1757339012.4293952,36.53337645530701,0.1076056957244873,40.24623142982746,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
1,7,8552,116915,1757338981.9177139,1757339012.8012536,30.88353967666626,0.09652876853942871,40.114319759246186,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
11,5,5809,126392,1757338990.129437,1757339019.2236571,29.09422016143799,0.07595252990722656,39.76805282290811,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
17,4,4191,126341,1757338989.7515976,1757339020.3862405,30.634642839431763,0.08480954170227051,39.64015083807358,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
22,3,2686,116866,1757338980.4947882,1757339020.4385996,39.94381141662598,0.07832503318786621,39.83395523451397,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
16,4,4374,125077,1757338987.331124,1757339022.5174868,35.186362743377686,0.0733652114868164,39.8427960680195,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
8,6,6720,131236,1757338992.7085438,1757339026.6350462,33.92650246620178,0.09897041320800781,39.31708638739708,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
3,7,8368,131285,1757338996.059418,1757339027.0534606,30.99404263496399,0.10034942626953125,39.13420101096069,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
23,3,2836,126467,1757338990.4442613,1757339029.3154685,38.87120723724365,0.08717966079711914,39.34609413610094,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
24,3,2671,129671,1757338991.7644384,1757339029.7522638,37.98782539367676,0.09200906753540039,39.29193627035962,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
2,7,8750,132751,1757338996.3638632,1757339030.0324392,33.66857600212097,0.11809301376342773,39.10524925841697,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
7,6,6979,128029,1757338991.1046748,1757339030.849508,39.74483323097229,0.09587597846984863,39.34529702925644,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
5,7,7880,138568,1757339001.263629,1757339032.6167903,31.353161334991455,0.0873861312866211,38.82839917099344,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
12,5,5978,138668,1757339001.6538126,1757339033.535275,31.881462335586548,0.19050073623657227,38.97010181052163,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
18,4,4224,137074,1757338997.3364391,1757339033.6072338,36.27079463005066,0.09266519546508789,39.16730970190449,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
4,7,8279,138717,1757339001.8427403,1757339035.813412,33.97067165374756,0.08809328079223633,38.98758782343456,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
9,6,6760,138617,1757339001.529234,1757339038.8802378,37.351003885269165,0.31445980072021484,38.93451820742582,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
14,5,5608,141465,1757339007.3697085,1757339040.3773255,33.00761699676514,0.09019255638122559,39.12821315448513,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
19,4,4236,140170,1757339003.466707,1757339041.384559,37.91785192489624,0.09618330001831055,38.893048706804585,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
0,8,9966,148512,1757339012.0194952,1757339047.5146885,35.49519324302673,0.09009432792663574,38.4690353009892,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
21,4,4095,150073,1757339012.7994878,1757339047.7413657,34.94187784194946,0.0853109359741211,38.385880158801044,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
13,5,6150,151363,1757339013.485745,1757339047.8490715,34.36332654953003,0.09158730506896973,38.311449285790324,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
15,5,5629,151512,1757339015.73422,1757339049.006459,33.272238969802856,0.08949732780456543,38.15236286557064,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
6,7,8120,151412,1757339015.190221,1757339050.9273152,35.73709416389465,0.09722256660461426,38.187567435105095,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
20,4,4521,151603,1757339017.6048527,1757339052.3708804,34.7660276889801,0.07749438285827637,38.197060345764584,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
10,6,6982,151461,1757339015.6087813,1757339054.453012,38.84423065185547,0.21497845649719238,38.1834986745417,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
1,8,9836,151648,1757339017.9791627,1757339056.7363627,38.75720000267029,0.12975835800170898,38.159400085546274,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
17,5,5457,157116,1757339025.56441,1757339057.7591558,32.194745779037476,0.2312602996826172,38.199839025335365,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
16,5,5828,159805,1757339027.6986067,1757339059.6834915,31.98488473892212,0.08034563064575195,38.20772949776851,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
11,6,7016,157065,1757339024.4047637,1757339060.4728518,36.06808805465698,0.07488107681274414,38.11830384673808,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
22,4,4369,157207,1757339025.692381,1757339063.7620988,38.06971788406372,0.10338687896728516,37.981020599710625,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
8,7,8103,165757,1757339031.8291984,1757339066.7572954,34.92809700965881,0.08208632469177246,37.593973434816995,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
3,8,9626,165802,1757339032.243066,1757339069.3073695,37.064303398132324,0.11795592308044434,37.45972456234137,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
23,4,4457,169771,1757339034.5050375,1757339070.5781686,36.07313108444214,0.0860738754272461,37.2078214737874,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
