user_id,request_id,context_length,total_context_at_start,start_time,end_time,duration,ttft,tokens_per_second,error,prompt_preview
11,0,16,13822,1757337199.6328182,1757337200.6143699,0.9815516471862793,0.03387761116027832,67.5337695948484,,"שלום, איך אתה?"
7,1,102,7053,1757337185.526644,1757337201.2860847,15.759440660476685,0.02784109115600586,72.91057688989535,,תוכל לספר לי על ההיסטוריה של ישראל?
3,2,1445,7105,1757337187.0333724,1757337204.5000002,17.466627836227417,0.038995981216430664,71.5530377491563,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
12,0,16,16377,1757337204.634719,1757337205.3438885,0.7091696262359619,0.033559560775756836,68.0866114223242,,"שלום, איך אתה?"
0,3,2687,9643,1757337190.1865592,1757337210.1097355,19.923176288604736,0.04797530174255371,69.38294616047105,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
8,1,94,9711,1757337190.40859,1757337210.5434425,20.134852409362793,0.03398466110229492,69.25074168106309,,תוכל לספר לי על ההיסטוריה של ישראל?
13,0,16,16588,1757337209.6338592,1757337210.7279496,1.094090461730957,0.04254436492919922,65.61766546408302,,"שלום, איך אתה?"
4,2,1490,11081,1757337192.9647279,1757337210.8653138,17.900585889816284,0.03875088691711426,68.4700088093689,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
5,2,1252,12293,1757337195.1718993,1757337212.5363276,17.364428281784058,0.04482769966125488,67.55352090553795,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
9,1,84,12311,1757337195.2975411,1757337214.1379375,18.840396404266357,0.03478193283081055,67.4798476767417,,תוכל לספר לי על ההיסטוריה של ישראל?
14,0,16,23147,1757337214.6381705,1757337215.4679477,0.8297772407531738,0.029432058334350586,66.22142690960177,,"שלום, איך אתה?"
1,3,2778,13731,1757337197.7911167,1757337219.5885253,21.79740858078003,0.050611257553100586,66.1246793551585,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
2,3,2423,13806,1757337198.7655582,1757337219.8271956,21.06163740158081,0.047980308532714844,65.81434130556623,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
15,0,16,25024,1757337219.6382399,1757337220.3644285,0.7261886596679688,0.03309011459350586,66.36862871362398,,"שלום, איך אתה?"
6,2,1429,15110,1757337202.5795577,1757337220.411723,17.832165241241455,0.04546546936035156,65.61082241040037,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
10,1,92,13840,1757337200.4309523,1757337221.4014301,20.97047781944275,0.031865596771240234,65.66815342762801,,תוכל לספר לי על ההיסטוריה של ישראל?
16,0,16,29135,1757337224.6404803,1757337225.6403985,0.9999182224273682,0.05078911781311035,62.16224928006881,,"שלום, איך אתה?"
7,2,1305,16497,1757337206.2974298,1757337225.8753803,19.577950477600098,0.03702902793884277,65.09416678618553,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
11,1,101,16445,1757337205.6247065,1757337226.5155656,20.890859127044678,0.03779101371765137,65.02640247616088,,תוכל לספר לי על ההיסטוריה של ישראל?
3,3,2771,16572,1757337209.5130324,1757337230.0782647,20.565232276916504,0.05010390281677246,64.73271703610662,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
17,0,16,32085,1757337229.6430037,1757337230.547012,0.9040083885192871,0.04063534736633301,64.86188163255275,,"שלום, איך אתה?"
12,1,84,17989,1757337210.3556,1757337232.3739374,22.01833724975586,0.03247523307800293,64.26857400124398,,תוכל לספר לי על ההיסטוריה של ישראל?
8,2,1542,23346,1757337215.559349,1757337232.6269734,17.06762433052063,0.04319143295288086,63.5557146901841,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
18,0,16,36140,1757337234.6456816,1757337235.752589,1.1069073677062988,0.03123307228088379,52.990017742738054,,"שלום, איך אתה?"
0,4,4161,23238,1757337215.1262624,1757337237.6519208,22.52565836906433,0.053941965103149414,62.74554086805107,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
4,3,2792,23439,1757337215.8809118,1757337237.9104636,22.02955174446106,0.052103281021118164,62.60963379297701,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
9,2,1409,23566,1757337219.154024,1757337238.4684603,19.314436435699463,0.04464459419250488,62.325530544292484,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
13,1,106,23364,1757337215.7413123,1757337239.7985058,24.057193517684937,0.034888505935668945,62.566851901384375,,תוכל לספר לי על ההיסטוריה של ישראל?
5,3,2501,23514,1757337217.5528195,1757337240.417563,22.86474347114563,0.055223941802978516,62.4300743454125,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
19,0,16,40451,1757337239.6483018,1757337240.4660578,0.817755937576294,0.037738800048828125,64.10115572395281,,"שלום, איך אתה?"
14,1,90,27649,1757337220.4855309,1757337241.3047934,20.819262504577637,0.038103342056274414,62.26794135399904,,תוכל לספר לי על ההיסטוריה של ישראל?
15,1,83,29244,1757337225.3824608,1757337245.6594672,20.27700638771057,0.04824376106262207,60.8539445896887,,תוכל לספר לי על ההיסטוריה של ישראל?
20,0,16,44988,1757337244.6500697,1757337245.8585608,1.2084910869598389,0.04658055305480957,47.33583042332201,,"שלום, איך אתה?"
1,4,4311,29119,1757337224.6098857,1757337246.6673746,22.057488918304443,0.060228586196899414,60.37115440515247,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
2,4,3901,29226,1757337224.8482962,1757337246.7856,21.9373037815094,0.04380369186401367,60.33754285934262,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
10,2,1523,30709,1757337226.4228196,1757337247.2945683,20.871748685836792,0.04548811912536621,59.972360184352745,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
6,3,2675,29319,1757337225.4302738,1757337249.790557,24.360283136367798,0.05025506019592285,60.26319654628285,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
21,0,16,50420,1757337249.6525111,1757337250.4640057,0.8114945888519287,0.03907370567321777,62.142286731642514,,"שלום, איך אתה?"
11,2,1513,33621,1757337231.537086,1757337252.280583,20.743496894836426,0.11966085433959961,58.9609031807793,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
16,1,96,33494,1757337230.6639566,1757337254.5415506,23.877593994140625,0.0449068546295166,57.987586205033764,,תוכל לספר לי על ההיסטוריה של ישראל?
22,0,16,54809,1757337254.6558442,1757337255.6563861,1.0005419254302979,0.049612998962402344,49.425355241401185,,"שלום, איך אתה?"
7,3,2656,33569,1757337230.896644,1757337257.2225444,26.325900316238403,0.048492431640625,57.04520044683033,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
3,4,4194,36231,1757337235.1040087,1757337258.252577,23.148568391799927,0.18475008010864258,56.131780111835646,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
17,1,93,36249,1757337235.5686994,1757337258.5570822,22.988382816314697,0.04691147804260254,55.96851139438331,,תוכל לספר לי על ההיסטוריה של ישראל?
12,2,1553,36361,1757337237.3969152,1757337260.24574,22.848824739456177,0.051647186279296875,55.05067445619428,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
23,0,16,59195,1757337259.6562946,1757337260.9149907,1.2586960792541504,0.0424346923828125,50.15369283153349,,"שלום, איך אתה?"
8,3,2703,36436,1757337237.6513853,1757337263.2346456,25.58326029777527,0.061437129974365234,54.42401159461069,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
24,0,16,62139,1757337264.661073,1757337265.9516296,1.2905566692352295,0.03365349769592285,46.94076786181052,,"שלום, איך אתה?"
0,5,5626,44806,1757337242.68188,1757337267.1102855,24.42840552330017,0.0551455020904541,51.572912236859295,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
18,1,94,43457,1757337240.7782588,1757337268.075457,27.29719829559326,0.038654327392578125,52.277186986303406,,תוכל לספר לי על ההיסטוריה של ישראל?
4,4,4263,44897,1757337242.9396114,1757337269.5699577,26.630346298217773,0.05733227729797363,51.10447760765506,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
13,2,1665,45040,1757337244.8265991,1757337269.6932924,24.866693258285522,0.06117582321166992,50.43232834285263,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
19,1,87,45149,1757337245.4962368,1757337270.1235197,24.627282857894897,0.07872772216796875,50.55287340287906,,תוכל לספר לי על ההיסטוריה של ישראל?
14,2,1440,46494,1757337246.3374908,1757337271.3782475,25.040756702423096,0.049028873443603516,50.49670869641238,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
5,4,4020,45131,1757337245.4507122,1757337271.6231754,26.172463178634644,0.09997057914733887,50.43629775642773,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
9,3,2689,44972,1757337243.4981744,1757337273.9943533,30.49617886543274,0.04260373115539551,50.56877536413243,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
15,2,1370,51992,1757337250.6909306,1757337276.423399,25.732468366622925,0.041120052337646484,48.42096976702048,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
2,5,5277,52112,1757337251.8197317,1757337276.7022088,24.882477045059204,0.060704946517944336,48.2237930171934,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
1,5,5694,52061,1757337251.701835,1757337277.2460468,25.544211864471436,0.047627925872802734,48.12409391606676,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
20,1,92,52010,1757337250.8887434,1757337279.144401,28.25565767288208,0.0428621768951416,48.13418791459944,,תוכל לספר לי על ההיסטוריה של ישראל?
10,3,2851,53407,1757337252.327886,1757337282.97558,30.647693872451782,0.04777646064758301,47.810586555231495,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
16,2,1534,59179,1757337259.5775275,1757337284.9630647,25.385537147521973,0.07930636405944824,46.82641244125501,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
6,4,4235,54900,1757337254.8246722,1757337285.83328,31.008607864379883,0.0551145076751709,47.00600294877018,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
22,1,84,60472,1757337260.6929162,1757337285.9725885,25.279672384262085,0.038771867752075195,46.51181122607292,,תוכל לספר לי על ההיסטוריה של ישראל?
21,1,85,54918,1757337255.4967163,1757337286.1847801,30.688063859939575,0.0368196964263916,46.94752331499045,,תוכל לספר לי על ההיסטוריה של ישראל?
11,3,2808,56546,1757337257.3191576,1757337289.5881963,32.269038677215576,0.06267046928405762,46.916187203867445,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
3,5,5538,62071,1757337263.2918003,1757337289.608475,26.31667470932007,0.05991029739379883,46.426131600827,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
17,2,1433,62123,1757337263.5938632,1757337291.7685158,28.174652576446533,0.05382728576660156,46.19352336115565,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
12,3,2887,62214,1757337265.2857184,1757337294.5631785,29.2774600982666,0.050347328186035156,45.7794107315894,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
7,4,4250,60627,1757337262.2606263,1757337294.8051198,32.544493436813354,0.05603671073913574,45.95478365095025,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
8,4,4187,65075,1757337268.2751899,1757337298.260229,29.985039234161377,0.059255123138427734,45.21184791617981,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
23,1,98,62232,1757337265.9510481,1757337299.0755527,33.12450456619263,0.05796623229980469,45.272353122781894,,תוכל לספר לי על ההיסטוריה של ישראל?
18,2,1575,71641,1757337273.1176686,1757337299.1815152,26.063846588134766,0.05411052703857422,44.59868401875322,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
19,2,1384,73363,1757337275.16522,1757337302.7616823,27.59646224975586,0.06206488609313965,44.12662401696292,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
24,1,96,68955,1757337270.990999,1757337302.8914714,31.900472402572632,0.05567193031311035,44.654071588193034,,תוכל לספר לי על ההיסטוריה של ישראל?
5,5,5390,74737,1757337276.671227,1757337303.084077,26.41284990310669,0.06490683555603027,44.102114423918145,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
0,6,6936,71589,1757337272.1539714,1757337303.565624,31.41165256500244,0.06593847274780273,44.53559411316599,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
4,5,5676,73236,1757337274.6160457,1757337304.5079708,29.89192509651184,0.06250834465026855,44.25161949965456,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
13,3,2995,73311,1757337274.7352133,1757337307.844722,33.109508752822876,0.06389045715332031,44.60500592882414,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
14,3,2781,73438,1757337276.422654,1757337309.499173,33.07651901245117,0.05381298065185547,44.363414633230654,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
9,4,4324,77260,1757337279.041231,1757337311.2991822,32.25795125961304,0.05694222450256348,44.00483222295828,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
20,2,1506,80314,1757337284.18976,1757337312.24473,28.054970026016235,0.18279790878295898,43.986525156464864,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
2,6,6527,78746,1757337281.7432427,1757337314.4377844,32.694541692733765,0.06747603416442871,43.64474620248277,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
15,3,2693,78697,1757337281.465689,1757337315.1943665,33.72867751121521,0.06183958053588867,43.60373858164645,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
1,6,6974,78795,1757337282.2884786,1757337316.2603524,33.97187376022339,0.06723737716674805,43.74033047412678,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
10,4,4409,85674,1757337288.0252316,1757337318.4436514,30.41841983795166,0.050315141677856445,43.828879454677164,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
21,2,1580,88642,1757337291.2328727,1757337320.0666747,28.833801984786987,0.06773829460144043,43.69732381663555,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
16,3,2798,88487,1757337290.013375,1757337322.4520307,32.438655614852905,0.10642695426940918,43.57880846357258,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
22,2,1314,88590,1757337291.0221398,1757337322.9293356,31.907195806503296,0.054331302642822266,43.4811757615125,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
6,5,5745,88538,1757337290.8842528,1757337323.2540178,32.36976504325867,0.07040190696716309,43.499309694479535,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
11,4,4414,91378,1757337294.6416397,1757337325.6507237,31.00908398628235,0.11431550979614258,43.696718459873736,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
7,5,5798,97163,1757337299.861542,1757337325.847077,25.98553490638733,0.06295394897460938,43.93852610090108,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
3,6,6810,91427,1757337294.688687,1757337327.5210447,32.83235764503479,0.0671238899230957,43.79642186365071,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
12,4,4320,97112,1757337299.6183126,1757337329.931582,30.31326937675476,0.07371997833251953,43.98213685252179,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
8,5,5595,101025,1757337303.3184257,1757337330.917999,27.599573373794556,0.05463099479675293,44.07342674006241,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
17,3,2811,92999,1757337296.8210568,1757337331.925339,35.10428214073181,0.12296104431152344,43.85197448008839,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
23,2,1651,102477,1757337304.132965,1757337332.2490537,28.11608862876892,0.10723567008972168,44.057498599478215,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
24,2,1574,105481,1757337307.9492774,1757337335.9075015,27.958224058151245,0.05499553680419922,43.22080504330757,,אני רוצה לדעת על הטכנולוגיה החדשה בתחום הבינה המלא...
18,3,2814,102552,1757337304.239778,1757337338.1166487,33.87687063217163,0.05237627029418945,43.252679089532904,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
0,7,8385,105579,1757337308.6280897,1757337338.3845584,29.756468772888184,0.059748172760009766,42.799338590757195,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
5,6,6605,105530,1757337308.1501794,1757337338.7730575,30.622878074645996,0.06891751289367676,42.74404941252889,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
19,3,2678,103951,1757337307.8194208,1757337342.1465995,34.327178716659546,0.06122851371765137,42.84136267360726,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
13,4,4564,109839,1757337312.9064443,1757337342.9589987,30.05255436897278,0.0613861083984375,43.0126625542561,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
9,5,5796,114368,1757337316.3628132,1757337343.8576705,27.49485731124878,0.0628211498260498,42.90603851183303,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
14,4,4341,111358,1757337314.5608175,1757337344.8914185,30.33060097694397,0.06470847129821777,42.95264049317231,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
4,6,7049,107097,1757337309.5706675,1757337347.0115948,37.440927267074585,0.0610964298248291,43.07135596760386,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
2,7,8004,115827,1757337319.504596,1757337349.3050957,29.80049967765808,0.06104445457458496,42.53608516063598,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
20,3,2811,114443,1757337317.3082423,1757337351.0776374,33.76939511299133,0.07320785522460938,42.556743557669826,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
10,5,5795,121490,1757337323.5102892,1757337353.0469773,29.536688089370728,0.06275272369384766,42.34249632824148,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
1,7,8510,117228,1757337321.331687,1757337355.0196774,33.68799042701721,0.0567774772644043,42.25241599591027,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
15,4,4256,117179,1757337320.2599623,1757337355.629564,35.36960172653198,0.06448221206665039,42.203511006088284,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
16,4,4302,124153,1757337327.5204618,1757337357.6175272,30.097065448760986,0.062302350997924805,41.78491423138511,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
11,5,5819,127101,1757337330.722462,1757337357.9887338,27.266271829605103,0.06399917602539062,41.65093168606637,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
21,3,2916,121565,1757337325.135594,1757337359.5170593,34.381465435028076,0.060415029525756836,42.21898755661912,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
12,5,5705,131244,1757337335.0073228,1757337360.4977305,25.490407705307007,0.12587523460388184,41.98776386791715,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
22,3,2778,125667,1757337327.9983602,1757337362.5163498,34.51798963546753,0.05676412582397461,42.22136556324255,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
3,7,8298,131193,1757337332.5962484,1757337363.0760865,30.479838132858276,0.26961469650268555,42.36976276248332,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
6,6,7203,125716,1757337328.3240538,1757337364.1346123,35.810558557510376,0.07277703285217285,42.308166189799906,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
7,6,6990,127150,1757337330.9171057,1757337367.155637,36.23853135108948,0.07442808151245117,42.307146083367954,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
8,6,6862,132503,1757337335.9973674,1757337370.5366933,34.53932595252991,0.06111001968383789,42.055540310560005,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
23,3,2964,132669,1757337337.3266597,1757337371.0995753,33.77291560173035,0.07210564613342285,42.283850206494535,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
17,4,4440,132594,1757337336.9975913,1757337371.2726002,34.27500891685486,0.2325127124786377,42.241320711820855,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
5,7,7964,139747,1757337343.851164,1757337374.2006319,30.349467754364014,0.06735897064208984,42.03802347755577,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
18,4,4372,139653,1757337343.1940687,1757337375.3567219,32.16265320777893,0.06610441207885742,42.12290887115955,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
13,5,5909,143988,1757337348.0398889,1757337375.7092886,27.669399738311768,0.05712103843688965,42.08272749344897,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
0,8,9705,139698,1757337343.4652529,1757337376.0855324,32.62027955055237,0.07285642623901367,42.153874817054195,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
14,5,5696,145357,1757337349.9700115,1757337376.7896183,26.81960678100586,0.0596158504486084,42.2645883152565,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
24,3,2859,136796,1757337340.9877973,1757337377.980289,36.992491722106934,0.06925296783447266,42.33106446598329,,בואו נדבר על פיתוח תוכנה. אני מעוניין לדעת על ארכי...
9,6,7026,144037,1757337348.9371514,1757337380.1812875,31.244136095046997,0.07268118858337402,42.50683851542816,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
19,4,4241,143937,1757337347.2264054,1757337380.6585996,33.432194232940674,0.22121930122375488,42.51606593612888,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
4,7,8712,146844,1757337352.0985801,1757337383.1296222,31.031042098999023,0.06117701530456543,42.622077830586875,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
2,8,9318,148141,1757337354.3885446,1757337384.8486016,30.460057020187378,0.06262016296386719,42.63517368544264,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
16,5,5612,157724,1757337362.7018108,1757337391.7691567,29.06734585762024,0.06780052185058594,41.448925701513886,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
10,6,7096,153596,1757337358.1357288,1757337393.2005234,35.06479454040527,0.06266188621520996,41.826022844489344,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
20,4,4340,151151,1757337356.1629267,1757337393.3774307,37.21450400352478,0.07364487648010254,41.84071226474219,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
1,8,9980,155094,1757337360.106647,1757337394.0047479,33.89810085296631,0.054918527603149414,41.57410454115449,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
15,5,5801,156214,1757337360.713695,1757337394.688557,33.97486186027527,0.060163259506225586,41.57489401860782,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
12,6,6823,160713,1757337365.587536,1757337397.9911728,32.40363669395447,0.06919646263122559,41.349099920548866,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
21,4,4460,160664,1757337364.6050215,1757337398.058341,33.45331954956055,0.07066869735717773,41.45866085133414,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
3,8,9627,162383,1757337368.1668122,1757337399.3179543,31.151142120361328,0.17821836471557617,41.552422049449085,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
11,6,7005,157773,1757337363.075327,1757337400.5174859,37.442158937454224,0.06323480606079102,41.600983338469135,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
22,4,4328,162338,1757337367.6067202,1757337401.4882848,33.88156461715698,0.07353615760803223,41.439860998587534,,אני חוקר את התחום של למידת מכונה ובינה מלאכותית. ת...
6,7,8768,162432,1757337369.2268221,1757337402.279962,33.05313992500305,0.060318708419799805,41.73635200702011,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
7,7,8573,166806,1757337372.2485301,1757337405.4964106,33.24788045883179,0.06406784057617188,41.827622882501785,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
